file_path,label
data\ChestCT\009410.jpeg,ChestCT
data\ChestCT\009411.jpeg,ChestCT
data\ChestCT\009412.jpeg,ChestCT
data\ChestCT\009413.jpeg,ChestCT
data\ChestCT\009414.jpeg,ChestCT
data\ChestCT\009415.jpeg,ChestCT
data\ChestCT\009416.jpeg,ChestCT
data\ChestCT\009417.jpeg,ChestCT
data\ChestCT\009418.jpeg,ChestCT
data\ChestCT\009419.jpeg,ChestCT
data\ChestCT\009420.jpeg,ChestCT
data\ChestCT\009421.jpeg,ChestCT
data\ChestCT\009422.jpeg,ChestCT
data\ChestCT\009423.jpeg,ChestCT
data\ChestCT\009424.jpeg,ChestCT
data\ChestCT\009425.jpeg,ChestCT
data\ChestCT\009426.jpeg,ChestCT
data\ChestCT\009427.jpeg,ChestCT
data\ChestCT\009428.jpeg,ChestCT
data\ChestCT\009429.jpeg,ChestCT
data\ChestCT\009430.jpeg,ChestCT
data\ChestCT\009431.jpeg,ChestCT
data\ChestCT\009432.jpeg,ChestCT
data\ChestCT\009433.jpeg,ChestCT
data\ChestCT\009434.jpeg,ChestCT
data\ChestCT\009435.jpeg,ChestCT
data\ChestCT\009436.jpeg,ChestCT
data\ChestCT\009437.jpeg,ChestCT
data\ChestCT\009438.jpeg,ChestCT
data\ChestCT\009439.jpeg,ChestCT
data\ChestCT\009440.jpeg,ChestCT
data\ChestCT\009441.jpeg,ChestCT
data\ChestCT\009442.jpeg,ChestCT
data\ChestCT\009443.jpeg,ChestCT
data\ChestCT\009444.jpeg,ChestCT
data\ChestCT\009445.jpeg,ChestCT
data\ChestCT\009446.jpeg,ChestCT
data\ChestCT\009447.jpeg,ChestCT
data\ChestCT\009448.jpeg,ChestCT
data\ChestCT\009449.jpeg,ChestCT
data\ChestCT\009450.jpeg,ChestCT
data\ChestCT\009451.jpeg,ChestCT
data\ChestCT\009452.jpeg,ChestCT
data\ChestCT\009453.jpeg,ChestCT
data\ChestCT\009454.jpeg,ChestCT
data\ChestCT\009455.jpeg,ChestCT
data\ChestCT\009456.jpeg,ChestCT
data\ChestCT\009457.jpeg,ChestCT
data\ChestCT\009458.jpeg,ChestCT
data\ChestCT\009459.jpeg,ChestCT
data\ChestCT\009460.jpeg,ChestCT
data\ChestCT\009461.jpeg,ChestCT
data\ChestCT\009462.jpeg,ChestCT
data\ChestCT\009463.jpeg,ChestCT
data\ChestCT\009464.jpeg,ChestCT
data\ChestCT\009465.jpeg,ChestCT
data\ChestCT\009466.jpeg,ChestCT
data\ChestCT\009467.jpeg,ChestCT
data\ChestCT\009468.jpeg,ChestCT
data\ChestCT\009469.jpeg,ChestCT
data\ChestCT\009470.jpeg,ChestCT
data\ChestCT\009471.jpeg,ChestCT
data\ChestCT\009472.jpeg,ChestCT
data\ChestCT\009473.jpeg,ChestCT
data\ChestCT\009474.jpeg,ChestCT
data\ChestCT\009475.jpeg,ChestCT
data\ChestCT\009476.jpeg,ChestCT
data\ChestCT\009477.jpeg,ChestCT
data\ChestCT\009478.jpeg,ChestCT
data\ChestCT\009479.jpeg,ChestCT
data\ChestCT\009480.jpeg,ChestCT
data\ChestCT\009481.jpeg,ChestCT
data\ChestCT\009482.jpeg,ChestCT
data\ChestCT\009483.jpeg,ChestCT
data\ChestCT\009484.jpeg,ChestCT
data\ChestCT\009485.jpeg,ChestCT
data\ChestCT\009486.jpeg,ChestCT
data\ChestCT\009487.jpeg,ChestCT
data\ChestCT\009488.jpeg,ChestCT
data\ChestCT\009489.jpeg,ChestCT
data\ChestCT\009490.jpeg,ChestCT
data\ChestCT\009491.jpeg,ChestCT
data\ChestCT\009492.jpeg,ChestCT
data\ChestCT\009493.jpeg,ChestCT
data\ChestCT\009494.jpeg,ChestCT
data\ChestCT\009495.jpeg,ChestCT
data\ChestCT\009496.jpeg,ChestCT
data\ChestCT\009497.jpeg,ChestCT
data\ChestCT\009498.jpeg,ChestCT
data\ChestCT\009499.jpeg,ChestCT
data\ChestCT\009500.jpeg,ChestCT
data\ChestCT\009501.jpeg,ChestCT
data\ChestCT\009502.jpeg,ChestCT
data\ChestCT\009503.jpeg,ChestCT
data\ChestCT\009504.jpeg,ChestCT
data\ChestCT\009505.jpeg,ChestCT
data\ChestCT\009506.jpeg,ChestCT
data\ChestCT\009507.jpeg,ChestCT
data\ChestCT\009508.jpeg,ChestCT
data\ChestCT\009509.jpeg,ChestCT
data\ChestCT\009510.jpeg,ChestCT
data\ChestCT\009511.jpeg,ChestCT
data\ChestCT\009512.jpeg,ChestCT
data\ChestCT\009513.jpeg,ChestCT
data\ChestCT\009514.jpeg,ChestCT
data\ChestCT\009515.jpeg,ChestCT
data\ChestCT\009516.jpeg,ChestCT
data\ChestCT\009517.jpeg,ChestCT
data\ChestCT\009518.jpeg,ChestCT
data\ChestCT\009519.jpeg,ChestCT
data\ChestCT\009520.jpeg,ChestCT
data\ChestCT\009521.jpeg,ChestCT
data\ChestCT\009522.jpeg,ChestCT
data\ChestCT\009523.jpeg,ChestCT
data\ChestCT\009524.jpeg,ChestCT
data\ChestCT\009525.jpeg,ChestCT
data\ChestCT\009526.jpeg,ChestCT
data\ChestCT\009527.jpeg,ChestCT
data\ChestCT\009528.jpeg,ChestCT
data\ChestCT\009529.jpeg,ChestCT
data\ChestCT\009530.jpeg,ChestCT
data\ChestCT\009531.jpeg,ChestCT
data\ChestCT\009532.jpeg,ChestCT
data\ChestCT\009533.jpeg,ChestCT
data\ChestCT\009534.jpeg,ChestCT
data\ChestCT\009535.jpeg,ChestCT
data\ChestCT\009536.jpeg,ChestCT
data\ChestCT\009537.jpeg,ChestCT
data\ChestCT\009538.jpeg,ChestCT
data\ChestCT\009539.jpeg,ChestCT
data\ChestCT\009540.jpeg,ChestCT
data\ChestCT\009541.jpeg,ChestCT
data\ChestCT\009542.jpeg,ChestCT
data\ChestCT\009543.jpeg,ChestCT
data\ChestCT\009544.jpeg,ChestCT
data\ChestCT\009545.jpeg,ChestCT
data\ChestCT\009546.jpeg,ChestCT
data\ChestCT\009547.jpeg,ChestCT
data\ChestCT\009548.jpeg,ChestCT
data\ChestCT\009549.jpeg,ChestCT
data\ChestCT\009550.jpeg,ChestCT
data\ChestCT\009551.jpeg,ChestCT
data\ChestCT\009552.jpeg,ChestCT
data\ChestCT\009553.jpeg,ChestCT
data\ChestCT\009554.jpeg,ChestCT
data\ChestCT\009555.jpeg,ChestCT
data\ChestCT\009556.jpeg,ChestCT
data\ChestCT\009557.jpeg,ChestCT
data\ChestCT\009558.jpeg,ChestCT
data\ChestCT\009559.jpeg,ChestCT
data\ChestCT\009560.jpeg,ChestCT
data\ChestCT\009561.jpeg,ChestCT
data\ChestCT\009562.jpeg,ChestCT
data\ChestCT\009563.jpeg,ChestCT
data\ChestCT\009564.jpeg,ChestCT
data\ChestCT\009565.jpeg,ChestCT
data\ChestCT\009566.jpeg,ChestCT
data\ChestCT\009567.jpeg,ChestCT
data\ChestCT\009568.jpeg,ChestCT
data\ChestCT\009569.jpeg,ChestCT
data\ChestCT\009570.jpeg,ChestCT
data\ChestCT\009571.jpeg,ChestCT
data\ChestCT\009572.jpeg,ChestCT
data\ChestCT\009573.jpeg,ChestCT
data\ChestCT\009574.jpeg,ChestCT
data\ChestCT\009575.jpeg,ChestCT
data\ChestCT\009576.jpeg,ChestCT
data\ChestCT\009577.jpeg,ChestCT
data\ChestCT\009578.jpeg,ChestCT
data\ChestCT\009579.jpeg,ChestCT
data\ChestCT\009580.jpeg,ChestCT
data\ChestCT\009581.jpeg,ChestCT
data\ChestCT\009582.jpeg,ChestCT
data\ChestCT\009583.jpeg,ChestCT
data\ChestCT\009584.jpeg,ChestCT
data\ChestCT\009585.jpeg,ChestCT
data\ChestCT\009586.jpeg,ChestCT
data\ChestCT\009587.jpeg,ChestCT
data\ChestCT\009588.jpeg,ChestCT
data\ChestCT\009589.jpeg,ChestCT
data\ChestCT\009590.jpeg,ChestCT
data\ChestCT\009591.jpeg,ChestCT
data\ChestCT\009592.jpeg,ChestCT
data\ChestCT\009593.jpeg,ChestCT
data\ChestCT\009594.jpeg,ChestCT
data\ChestCT\009595.jpeg,ChestCT
data\ChestCT\009596.jpeg,ChestCT
data\ChestCT\009597.jpeg,ChestCT
data\ChestCT\009598.jpeg,ChestCT
data\ChestCT\009599.jpeg,ChestCT
data\ChestCT\009600.jpeg,ChestCT
data\ChestCT\009601.jpeg,ChestCT
data\ChestCT\009602.jpeg,ChestCT
data\ChestCT\009603.jpeg,ChestCT
data\ChestCT\009604.jpeg,ChestCT
data\ChestCT\009605.jpeg,ChestCT
data\ChestCT\009606.jpeg,ChestCT
data\ChestCT\009607.jpeg,ChestCT
data\ChestCT\009608.jpeg,ChestCT
data\ChestCT\009609.jpeg,ChestCT
data\ChestCT\009610.jpeg,ChestCT
data\ChestCT\009611.jpeg,ChestCT
data\ChestCT\009612.jpeg,ChestCT
data\ChestCT\009613.jpeg,ChestCT
data\ChestCT\009614.jpeg,ChestCT
data\ChestCT\009615.jpeg,ChestCT
data\ChestCT\009616.jpeg,ChestCT
data\ChestCT\009617.jpeg,ChestCT
data\ChestCT\009618.jpeg,ChestCT
data\ChestCT\009619.jpeg,ChestCT
data\ChestCT\009620.jpeg,ChestCT
data\ChestCT\009621.jpeg,ChestCT
data\ChestCT\009622.jpeg,ChestCT
data\ChestCT\009623.jpeg,ChestCT
data\ChestCT\009624.jpeg,ChestCT
data\ChestCT\009625.jpeg,ChestCT
data\ChestCT\009626.jpeg,ChestCT
data\ChestCT\009627.jpeg,ChestCT
data\ChestCT\009628.jpeg,ChestCT
data\ChestCT\009629.jpeg,ChestCT
data\ChestCT\009630.jpeg,ChestCT
data\ChestCT\009631.jpeg,ChestCT
data\ChestCT\009632.jpeg,ChestCT
data\ChestCT\009633.jpeg,ChestCT
data\ChestCT\009634.jpeg,ChestCT
data\ChestCT\009635.jpeg,ChestCT
data\ChestCT\009636.jpeg,ChestCT
data\ChestCT\009637.jpeg,ChestCT
data\ChestCT\009638.jpeg,ChestCT
data\ChestCT\009639.jpeg,ChestCT
data\ChestCT\009640.jpeg,ChestCT
data\ChestCT\009641.jpeg,ChestCT
data\ChestCT\009642.jpeg,ChestCT
data\ChestCT\009643.jpeg,ChestCT
data\ChestCT\009644.jpeg,ChestCT
data\ChestCT\009645.jpeg,ChestCT
data\ChestCT\009646.jpeg,ChestCT
data\ChestCT\009647.jpeg,ChestCT
data\ChestCT\009648.jpeg,ChestCT
data\ChestCT\009649.jpeg,ChestCT
data\ChestCT\009650.jpeg,ChestCT
data\ChestCT\009651.jpeg,ChestCT
data\ChestCT\009652.jpeg,ChestCT
data\ChestCT\009653.jpeg,ChestCT
data\ChestCT\009654.jpeg,ChestCT
data\ChestCT\009655.jpeg,ChestCT
data\ChestCT\009656.jpeg,ChestCT
data\ChestCT\009657.jpeg,ChestCT
data\ChestCT\009658.jpeg,ChestCT
data\ChestCT\009659.jpeg,ChestCT
data\ChestCT\009660.jpeg,ChestCT
data\ChestCT\009661.jpeg,ChestCT
data\ChestCT\009662.jpeg,ChestCT
data\ChestCT\009663.jpeg,ChestCT
data\ChestCT\009664.jpeg,ChestCT
data\ChestCT\009665.jpeg,ChestCT
data\ChestCT\009666.jpeg,ChestCT
data\ChestCT\009667.jpeg,ChestCT
data\ChestCT\009668.jpeg,ChestCT
data\ChestCT\009669.jpeg,ChestCT
data\ChestCT\009670.jpeg,ChestCT
data\ChestCT\009671.jpeg,ChestCT
data\ChestCT\009672.jpeg,ChestCT
data\ChestCT\009673.jpeg,ChestCT
data\ChestCT\009674.jpeg,ChestCT
data\ChestCT\009675.jpeg,ChestCT
data\ChestCT\009676.jpeg,ChestCT
data\ChestCT\009677.jpeg,ChestCT
data\ChestCT\009678.jpeg,ChestCT
data\ChestCT\009679.jpeg,ChestCT
data\ChestCT\009680.jpeg,ChestCT
data\ChestCT\009681.jpeg,ChestCT
data\ChestCT\009682.jpeg,ChestCT
data\ChestCT\009683.jpeg,ChestCT
data\ChestCT\009684.jpeg,ChestCT
data\ChestCT\009685.jpeg,ChestCT
data\ChestCT\009686.jpeg,ChestCT
data\ChestCT\009687.jpeg,ChestCT
data\ChestCT\009688.jpeg,ChestCT
data\ChestCT\009689.jpeg,ChestCT
data\ChestCT\009690.jpeg,ChestCT
data\ChestCT\009691.jpeg,ChestCT
data\ChestCT\009692.jpeg,ChestCT
data\ChestCT\009693.jpeg,ChestCT
data\ChestCT\009694.jpeg,ChestCT
data\ChestCT\009695.jpeg,ChestCT
data\ChestCT\009696.jpeg,ChestCT
data\ChestCT\009697.jpeg,ChestCT
data\ChestCT\009698.jpeg,ChestCT
data\ChestCT\009699.jpeg,ChestCT
data\ChestCT\009700.jpeg,ChestCT
data\ChestCT\009701.jpeg,ChestCT
data\ChestCT\009702.jpeg,ChestCT
data\ChestCT\009703.jpeg,ChestCT
data\ChestCT\009704.jpeg,ChestCT
data\ChestCT\009705.jpeg,ChestCT
data\ChestCT\009706.jpeg,ChestCT
data\ChestCT\009707.jpeg,ChestCT
data\ChestCT\009708.jpeg,ChestCT
data\ChestCT\009709.jpeg,ChestCT
data\ChestCT\009710.jpeg,ChestCT
data\ChestCT\009711.jpeg,ChestCT
data\ChestCT\009712.jpeg,ChestCT
data\ChestCT\009713.jpeg,ChestCT
data\ChestCT\009714.jpeg,ChestCT
data\ChestCT\009715.jpeg,ChestCT
data\ChestCT\009716.jpeg,ChestCT
data\ChestCT\009717.jpeg,ChestCT
data\ChestCT\009718.jpeg,ChestCT
data\ChestCT\009719.jpeg,ChestCT
data\ChestCT\009720.jpeg,ChestCT
data\ChestCT\009721.jpeg,ChestCT
data\ChestCT\009722.jpeg,ChestCT
data\ChestCT\009723.jpeg,ChestCT
data\ChestCT\009724.jpeg,ChestCT
data\ChestCT\009725.jpeg,ChestCT
data\ChestCT\009726.jpeg,ChestCT
data\ChestCT\009727.jpeg,ChestCT
data\ChestCT\009728.jpeg,ChestCT
data\ChestCT\009729.jpeg,ChestCT
data\ChestCT\009730.jpeg,ChestCT
data\ChestCT\009731.jpeg,ChestCT
data\ChestCT\009732.jpeg,ChestCT
data\ChestCT\009733.jpeg,ChestCT
data\ChestCT\009734.jpeg,ChestCT
data\ChestCT\009735.jpeg,ChestCT
data\ChestCT\009736.jpeg,ChestCT
data\ChestCT\009737.jpeg,ChestCT
data\ChestCT\009738.jpeg,ChestCT
data\ChestCT\009739.jpeg,ChestCT
data\ChestCT\009740.jpeg,ChestCT
data\ChestCT\009741.jpeg,ChestCT
data\ChestCT\009742.jpeg,ChestCT
data\ChestCT\009743.jpeg,ChestCT
data\ChestCT\009744.jpeg,ChestCT
data\ChestCT\009745.jpeg,ChestCT
data\ChestCT\009746.jpeg,ChestCT
data\ChestCT\009747.jpeg,ChestCT
data\ChestCT\009748.jpeg,ChestCT
data\ChestCT\009749.jpeg,ChestCT
data\ChestCT\009750.jpeg,ChestCT
data\ChestCT\009751.jpeg,ChestCT
data\ChestCT\009752.jpeg,ChestCT
data\ChestCT\009753.jpeg,ChestCT
data\ChestCT\009754.jpeg,ChestCT
data\ChestCT\009755.jpeg,ChestCT
data\ChestCT\009756.jpeg,ChestCT
data\ChestCT\009757.jpeg,ChestCT
data\ChestCT\009758.jpeg,ChestCT
data\ChestCT\009759.jpeg,ChestCT
data\ChestCT\009760.jpeg,ChestCT
data\ChestCT\009761.jpeg,ChestCT
data\ChestCT\009762.jpeg,ChestCT
data\ChestCT\009763.jpeg,ChestCT
data\ChestCT\009764.jpeg,ChestCT
data\ChestCT\009765.jpeg,ChestCT
data\ChestCT\009766.jpeg,ChestCT
data\ChestCT\009767.jpeg,ChestCT
data\ChestCT\009768.jpeg,ChestCT
data\ChestCT\009769.jpeg,ChestCT
data\ChestCT\009770.jpeg,ChestCT
data\ChestCT\009771.jpeg,ChestCT
data\ChestCT\009772.jpeg,ChestCT
data\ChestCT\009773.jpeg,ChestCT
data\ChestCT\009774.jpeg,ChestCT
data\ChestCT\009775.jpeg,ChestCT
data\ChestCT\009776.jpeg,ChestCT
data\ChestCT\009777.jpeg,ChestCT
data\ChestCT\009778.jpeg,ChestCT
data\ChestCT\009779.jpeg,ChestCT
data\ChestCT\009780.jpeg,ChestCT
data\ChestCT\009781.jpeg,ChestCT
data\ChestCT\009782.jpeg,ChestCT
data\ChestCT\009783.jpeg,ChestCT
data\ChestCT\009784.jpeg,ChestCT
data\ChestCT\009785.jpeg,ChestCT
data\ChestCT\009786.jpeg,ChestCT
data\ChestCT\009787.jpeg,ChestCT
data\ChestCT\009788.jpeg,ChestCT
data\ChestCT\009789.jpeg,ChestCT
data\ChestCT\009790.jpeg,ChestCT
data\ChestCT\009791.jpeg,ChestCT
data\ChestCT\009792.jpeg,ChestCT
data\ChestCT\009793.jpeg,ChestCT
data\ChestCT\009794.jpeg,ChestCT
data\ChestCT\009795.jpeg,ChestCT
data\ChestCT\009796.jpeg,ChestCT
data\ChestCT\009797.jpeg,ChestCT
data\ChestCT\009798.jpeg,ChestCT
data\ChestCT\009799.jpeg,ChestCT
data\ChestCT\009800.jpeg,ChestCT
data\ChestCT\009801.jpeg,ChestCT
data\ChestCT\009802.jpeg,ChestCT
data\ChestCT\009803.jpeg,ChestCT
data\ChestCT\009804.jpeg,ChestCT
data\ChestCT\009805.jpeg,ChestCT
data\ChestCT\009806.jpeg,ChestCT
data\ChestCT\009807.jpeg,ChestCT
data\ChestCT\009808.jpeg,ChestCT
data\ChestCT\009809.jpeg,ChestCT
data\ChestCT\009810.jpeg,ChestCT
data\ChestCT\009811.jpeg,ChestCT
data\ChestCT\009812.jpeg,ChestCT
data\ChestCT\009813.jpeg,ChestCT
data\ChestCT\009814.jpeg,ChestCT
data\ChestCT\009815.jpeg,ChestCT
data\ChestCT\009816.jpeg,ChestCT
data\ChestCT\009817.jpeg,ChestCT
data\ChestCT\009818.jpeg,ChestCT
data\ChestCT\009819.jpeg,ChestCT
data\ChestCT\009820.jpeg,ChestCT
data\ChestCT\009821.jpeg,ChestCT
data\ChestCT\009822.jpeg,ChestCT
data\ChestCT\009823.jpeg,ChestCT
data\ChestCT\009824.jpeg,ChestCT
data\ChestCT\009825.jpeg,ChestCT
data\ChestCT\009826.jpeg,ChestCT
data\ChestCT\009827.jpeg,ChestCT
data\ChestCT\009828.jpeg,ChestCT
data\ChestCT\009829.jpeg,ChestCT
data\ChestCT\009830.jpeg,ChestCT
data\ChestCT\009831.jpeg,ChestCT
data\ChestCT\009832.jpeg,ChestCT
data\ChestCT\009833.jpeg,ChestCT
data\ChestCT\009834.jpeg,ChestCT
data\ChestCT\009835.jpeg,ChestCT
data\ChestCT\009836.jpeg,ChestCT
data\ChestCT\009837.jpeg,ChestCT
data\ChestCT\009838.jpeg,ChestCT
data\ChestCT\009839.jpeg,ChestCT
data\ChestCT\009840.jpeg,ChestCT
data\ChestCT\009841.jpeg,ChestCT
data\ChestCT\009842.jpeg,ChestCT
data\ChestCT\009843.jpeg,ChestCT
data\ChestCT\009844.jpeg,ChestCT
data\ChestCT\009845.jpeg,ChestCT
data\ChestCT\009846.jpeg,ChestCT
data\ChestCT\009847.jpeg,ChestCT
data\ChestCT\009848.jpeg,ChestCT
data\ChestCT\009849.jpeg,ChestCT
data\ChestCT\009850.jpeg,ChestCT
data\ChestCT\009851.jpeg,ChestCT
data\ChestCT\009852.jpeg,ChestCT
data\ChestCT\009853.jpeg,ChestCT
data\ChestCT\009854.jpeg,ChestCT
data\ChestCT\009855.jpeg,ChestCT
data\ChestCT\009856.jpeg,ChestCT
data\ChestCT\009857.jpeg,ChestCT
data\ChestCT\009858.jpeg,ChestCT
data\ChestCT\009859.jpeg,ChestCT
data\ChestCT\009860.jpeg,ChestCT
data\ChestCT\009861.jpeg,ChestCT
data\ChestCT\009862.jpeg,ChestCT
data\ChestCT\009863.jpeg,ChestCT
data\ChestCT\009864.jpeg,ChestCT
data\ChestCT\009865.jpeg,ChestCT
data\ChestCT\009866.jpeg,ChestCT
data\ChestCT\009867.jpeg,ChestCT
data\ChestCT\009868.jpeg,ChestCT
data\ChestCT\009869.jpeg,ChestCT
data\ChestCT\009870.jpeg,ChestCT
data\ChestCT\009871.jpeg,ChestCT
data\ChestCT\009872.jpeg,ChestCT
data\ChestCT\009873.jpeg,ChestCT
data\ChestCT\009874.jpeg,ChestCT
data\ChestCT\009875.jpeg,ChestCT
data\ChestCT\009876.jpeg,ChestCT
data\ChestCT\009877.jpeg,ChestCT
data\ChestCT\009878.jpeg,ChestCT
data\ChestCT\009879.jpeg,ChestCT
data\ChestCT\009880.jpeg,ChestCT
data\ChestCT\009881.jpeg,ChestCT
data\ChestCT\009882.jpeg,ChestCT
data\ChestCT\009883.jpeg,ChestCT
data\ChestCT\009884.jpeg,ChestCT
data\ChestCT\009885.jpeg,ChestCT
data\ChestCT\009886.jpeg,ChestCT
data\ChestCT\009887.jpeg,ChestCT
data\ChestCT\009888.jpeg,ChestCT
data\ChestCT\009889.jpeg,ChestCT
data\ChestCT\009890.jpeg,ChestCT
data\ChestCT\009891.jpeg,ChestCT
data\ChestCT\009892.jpeg,ChestCT
data\ChestCT\009893.jpeg,ChestCT
data\ChestCT\009894.jpeg,ChestCT
data\ChestCT\009895.jpeg,ChestCT
data\ChestCT\009896.jpeg,ChestCT
data\ChestCT\009897.jpeg,ChestCT
data\ChestCT\009898.jpeg,ChestCT
data\ChestCT\009899.jpeg,ChestCT
data\ChestCT\009900.jpeg,ChestCT
data\ChestCT\009901.jpeg,ChestCT
data\ChestCT\009902.jpeg,ChestCT
data\ChestCT\009903.jpeg,ChestCT
data\ChestCT\009904.jpeg,ChestCT
data\ChestCT\009905.jpeg,ChestCT
data\ChestCT\009906.jpeg,ChestCT
data\ChestCT\009907.jpeg,ChestCT
data\ChestCT\009908.jpeg,ChestCT
data\ChestCT\009909.jpeg,ChestCT
data\ChestCT\009910.jpeg,ChestCT
data\ChestCT\009911.jpeg,ChestCT
data\ChestCT\009912.jpeg,ChestCT
data\ChestCT\009913.jpeg,ChestCT
data\ChestCT\009914.jpeg,ChestCT
data\ChestCT\009915.jpeg,ChestCT
data\ChestCT\009916.jpeg,ChestCT
data\ChestCT\009917.jpeg,ChestCT
data\ChestCT\009918.jpeg,ChestCT
data\ChestCT\009919.jpeg,ChestCT
data\ChestCT\009920.jpeg,ChestCT
data\ChestCT\009921.jpeg,ChestCT
data\ChestCT\009922.jpeg,ChestCT
data\ChestCT\009923.jpeg,ChestCT
data\ChestCT\009924.jpeg,ChestCT
data\ChestCT\009925.jpeg,ChestCT
data\ChestCT\009926.jpeg,ChestCT
data\ChestCT\009927.jpeg,ChestCT
data\ChestCT\009928.jpeg,ChestCT
data\ChestCT\009929.jpeg,ChestCT
data\ChestCT\009930.jpeg,ChestCT
data\ChestCT\009931.jpeg,ChestCT
data\ChestCT\009932.jpeg,ChestCT
data\ChestCT\009933.jpeg,ChestCT
data\ChestCT\009934.jpeg,ChestCT
data\ChestCT\009935.jpeg,ChestCT
data\ChestCT\009936.jpeg,ChestCT
data\ChestCT\009937.jpeg,ChestCT
data\ChestCT\009938.jpeg,ChestCT
data\ChestCT\009939.jpeg,ChestCT
data\ChestCT\009940.jpeg,ChestCT
data\ChestCT\009941.jpeg,ChestCT
data\ChestCT\009942.jpeg,ChestCT
data\ChestCT\009943.jpeg,ChestCT
data\ChestCT\009944.jpeg,ChestCT
data\ChestCT\009945.jpeg,ChestCT
data\ChestCT\009946.jpeg,ChestCT
data\ChestCT\009947.jpeg,ChestCT
data\ChestCT\009948.jpeg,ChestCT
data\ChestCT\009949.jpeg,ChestCT
data\ChestCT\009950.jpeg,ChestCT
data\ChestCT\009951.jpeg,ChestCT
data\ChestCT\009952.jpeg,ChestCT
data\ChestCT\009953.jpeg,ChestCT
data\ChestCT\009954.jpeg,ChestCT
data\ChestCT\009955.jpeg,ChestCT
data\ChestCT\009956.jpeg,ChestCT
data\ChestCT\009957.jpeg,ChestCT
data\ChestCT\009958.jpeg,ChestCT
data\ChestCT\009959.jpeg,ChestCT
data\ChestCT\009960.jpeg,ChestCT
data\ChestCT\009961.jpeg,ChestCT
data\ChestCT\009962.jpeg,ChestCT
data\ChestCT\009963.jpeg,ChestCT
data\ChestCT\009964.jpeg,ChestCT
data\ChestCT\009965.jpeg,ChestCT
data\ChestCT\009966.jpeg,ChestCT
data\ChestCT\009967.jpeg,ChestCT
data\ChestCT\009968.jpeg,ChestCT
data\ChestCT\009969.jpeg,ChestCT
data\ChestCT\009970.jpeg,ChestCT
data\ChestCT\009971.jpeg,ChestCT
data\ChestCT\009972.jpeg,ChestCT
data\ChestCT\009973.jpeg,ChestCT
data\ChestCT\009974.jpeg,ChestCT
data\ChestCT\009975.jpeg,ChestCT
data\ChestCT\009976.jpeg,ChestCT
data\ChestCT\009977.jpeg,ChestCT
data\ChestCT\009978.jpeg,ChestCT
data\ChestCT\009979.jpeg,ChestCT
data\ChestCT\009980.jpeg,ChestCT
data\ChestCT\009981.jpeg,ChestCT
data\ChestCT\009982.jpeg,ChestCT
data\ChestCT\009983.jpeg,ChestCT
data\ChestCT\009984.jpeg,ChestCT
data\ChestCT\009985.jpeg,ChestCT
data\ChestCT\009986.jpeg,ChestCT
data\ChestCT\009987.jpeg,ChestCT
data\ChestCT\009988.jpeg,ChestCT
data\ChestCT\009989.jpeg,ChestCT
data\ChestCT\009990.jpeg,ChestCT
data\ChestCT\009991.jpeg,ChestCT
data\ChestCT\009992.jpeg,ChestCT
data\ChestCT\009993.jpeg,ChestCT
data\ChestCT\009994.jpeg,ChestCT
data\ChestCT\009995.jpeg,ChestCT
data\ChestCT\009996.jpeg,ChestCT
data\ChestCT\009997.jpeg,ChestCT
data\ChestCT\009998.jpeg,ChestCT
data\ChestCT\009999.jpeg,ChestCT
data\CXR\000000.jpeg,CXR
data\CXR\000001.jpeg,CXR
data\CXR\000002.jpeg,CXR
data\CXR\000003.jpeg,CXR
data\CXR\000004.jpeg,CXR
data\CXR\000005.jpeg,CXR
data\CXR\000006.jpeg,CXR
data\CXR\000007.jpeg,CXR
data\CXR\000008.jpeg,CXR
data\CXR\000009.jpeg,CXR
data\CXR\000010.jpeg,CXR
data\CXR\000011.jpeg,CXR
data\CXR\000012.jpeg,CXR
data\CXR\000013.jpeg,CXR
data\CXR\000014.jpeg,CXR
data\CXR\000015.jpeg,CXR
data\CXR\000016.jpeg,CXR
data\CXR\000017.jpeg,CXR
data\CXR\000018.jpeg,CXR
data\CXR\000019.jpeg,CXR
data\CXR\000020.jpeg,CXR
data\CXR\000021.jpeg,CXR
data\CXR\000022.jpeg,CXR
data\CXR\000023.jpeg,CXR
data\CXR\000024.jpeg,CXR
data\CXR\000025.jpeg,CXR
data\CXR\000026.jpeg,CXR
data\CXR\000027.jpeg,CXR
data\CXR\000028.jpeg,CXR
data\CXR\000029.jpeg,CXR
data\CXR\000030.jpeg,CXR
data\CXR\000031.jpeg,CXR
data\CXR\000032.jpeg,CXR
data\CXR\000033.jpeg,CXR
data\CXR\000034.jpeg,CXR
data\CXR\000035.jpeg,CXR
data\CXR\000036.jpeg,CXR
data\CXR\000037.jpeg,CXR
data\CXR\000038.jpeg,CXR
data\CXR\000039.jpeg,CXR
data\CXR\000040.jpeg,CXR
data\CXR\000041.jpeg,CXR
data\CXR\000042.jpeg,CXR
data\CXR\000043.jpeg,CXR
data\CXR\000044.jpeg,CXR
data\CXR\000045.jpeg,CXR
data\CXR\000046.jpeg,CXR
data\CXR\000047.jpeg,CXR
data\CXR\000048.jpeg,CXR
data\CXR\000049.jpeg,CXR
data\CXR\000050.jpeg,CXR
data\CXR\000051.jpeg,CXR
data\CXR\000052.jpeg,CXR
data\CXR\000053.jpeg,CXR
data\CXR\000054.jpeg,CXR
data\CXR\000055.jpeg,CXR
